smiles,logP,qed,SAS,Canonical_SMILES,Random_SMILES_1,Random_SMILES_2,NonIsomeric_SMILES,Kekule_SMILES,SMILES_with_Hs,Branchless_SMILES,SMILES_2D
"COCc1nc(C(=O)OCC2=CC[C@H]3C[C@@H]2C3(C)C)cs1
",3.4387,0.604514663,4.233678229,COCc1nc(C(=O)OCC2=CC[C@H]3C[C@@H]2C3(C)C)cs1,O(CC1[C@H]2C([C@@H](CC=1)C2)(C)C)C(c1nc(COC)sc1)=O,[C@@H]12C(=CC[C@@H](C1)C2(C)C)COC(c1csc(n1)COC)=O,COCc1nc(C(=O)OCC2=CCC3CC2C3(C)C)cs1,COCC1=NC(C(=O)OCC2=CC[C@H]3C[C@@H]2C3(C)C)=CS1,[CH3][O][CH2][c]1[n][c]([C](=[O])[O][CH2][C]2=[CH][CH2][C@H]3[CH2][C@@H]2[C]3([CH3])[CH3])[cH][s]1,COCc1ncC=OOCC2=CC[C@H]3C[C@@H]2C3CCcs1,COCc1nc(C(=O)OCC2=CC[C@H]3C[C@@H]2C3(C)C)cs1
"CCN(Cc1ccc(Br)s1)C(=O)C[NH+](C)CC(=O)[O-]
",-0.8763,0.729067164,4.345437082,CCN(Cc1ccc(Br)s1)C(=O)C[NH+](C)CC(=O)[O-],O=C(C[NH+](CC(=O)N(Cc1sc(cc1)Br)CC)C)[O-],C(N(C(=O)C[NH+](CC(=O)[O-])C)Cc1ccc(s1)Br)C,CCN(Cc1ccc(Br)s1)C(=O)C[NH+](C)CC(=O)[O-],CCN(CC1=CC=C(Br)S1)C(=O)C[NH+](C)CC(=O)[O-],[CH3][CH2][N]([CH2][c]1[cH][cH][c]([Br])[s]1)[C](=[O])[CH2][NH+]([CH3])[CH2][C](=[O])[O-],CCNCc1cccBrs1C=OC[NH+]CCC=O[O-],CCN(Cc1ccc(Br)s1)C(=O)C[NH+](C)CC(=O)[O-]
"O=C([O-])[C@H]1CCCN(c2ccc([O-])nn2)C1
",-1.4835,0.63974282,3.862593085,O=C([O-])[C@H]1CCCN(c2ccc([O-])nn2)C1,C1C[C@@H](CN(C1)c1nnc(cc1)[O-])C(=O)[O-],C1[C@H](CCCN1c1ccc(nn1)[O-])C([O-])=O,O=C([O-])C1CCCN(c2ccc([O-])nn2)C1,O=C([O-])[C@H]1CCCN(C2=CC=C([O-])N=N2)C1,[O]=[C]([O-])[C@H]1[CH2][CH2][CH2][N]([c]2[cH][cH][c]([O-])[n][n]2)[CH2]1,O=C[O-][C@H]1CCCNc2ccc[O-]nn2C1,O=C([O-])[C@H]1CCCN(c2ccc([O-])nn2)C1
"COc1ccc(CCCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F
",2.4431,0.78592852,1.917216454,COc1ccc(CCCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F,NS(=O)(c1cc(NC(=O)CCCc2ccc(c(c2)F)OC)ccc1)=O,c1(CCCC(=O)Nc2cccc(S(=O)(N)=O)c2)cc(c(cc1)OC)F,COc1ccc(CCCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F,COC1=CC=C(CCCC(=O)NC2=CC=CC(S(N)(=O)=O)=C2)C=C1F,[CH3][O][c]1[cH][cH][c]([CH2][CH2][CH2][C](=[O])[NH][c]2[cH][cH][cH][c]([S]([NH2])(=[O])=[O])[cH]2)[cH][c]1[F],COc1cccCCCC=ONc2ccccSN=O=Oc2cc1F,COc1ccc(CCCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F
"Fc1ccccc1[C@@H](c1nnnn1C1CCCCC1)[NH+]1CCN(c2ccccc2)CC1
",2.8119,0.683946024,3.675360955,Fc1ccccc1[C@@H](c1nnnn1C1CCCCC1)[NH+]1CCN(c2ccccc2)CC1,C1N(c2ccccc2)CC[NH+]([C@@H](c2ccccc2F)c2nnnn2C2CCCCC2)C1,n1c(n(nn1)C1CCCCC1)[C@H](c1c(F)cccc1)[NH+]1CCN(CC1)c1ccccc1,Fc1ccccc1C(c1nnnn1C1CCCCC1)[NH+]1CCN(c2ccccc2)CC1,FC1=CC=CC=C1[C@@H](C1=NN=NN1C1CCCCC1)[NH+]1CCN(C2=CC=CC=C2)CC1,[F][c]1[cH][cH][cH][cH][c]1[C@@H]([c]1[n][n][n][n]1[CH]1[CH2][CH2][CH2][CH2][CH2]1)[NH+]1[CH2][CH2][N]([c]2[cH][cH][cH][cH][cH]2)[CH2][CH2]1,Fc1ccccc1[C@@H]c1nnnn1C1CCCCC1[NH+]1CCNc2ccccc2CC1,Fc1ccccc1[C@@H](c1nnnn1C1CCCCC1)[NH+]1CCN(c2ccccc2)CC1
"O=C(C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F
",5.1478,0.450494987,2.415114373,O=C(C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F,n1c(scc1-c1ccccc1)N/N=C(/c1ccccc1)CC(=O)C(F)(F)F,N(=C(/c1ccccc1)CC(C(F)(F)F)=O)\Nc1nc(-c2ccccc2)cs1,O=C(CC(=NNc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F,O=C(C/C(=N\NC1=NC(C2=CC=CC=C2)=CS1)C1=CC=CC=C1)C(F)(F)F,[O]=[C]([CH2]/[C](=[N]\[NH][c]1[n][c](-[c]2[cH][cH][cH][cH][cH]2)[cH][s]1)[c]1[cH][cH][cH][cH][cH]1)[C]([F])([F])[F],O=CC/C=N\Nc1nc-c2ccccc2cs1c1ccccc1CFFF,O=C(C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F
"C[C@H]([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1
",1.1141,0.861717923,4.076133882,C[C@H]([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1,c1c(sc(Cl)c1)[C@H](C)[NH2+]CC(=O)N(C)C,c1c(Cl)sc(c1)[C@H](C)[NH2+]CC(N(C)C)=O,CC([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1,C[C@H]([NH2+]CC(=O)N(C)C)C1=CC=C(Cl)S1,[CH3][C@H]([NH2+][CH2][C](=[O])[N]([CH3])[CH3])[c]1[cH][cH][c]([Cl])[s]1,C[C@H][NH2+]CC=ONCCc1cccCls1,C[C@H]([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1
"CCOC(=O)COc1ccccc1/C=C1/C(=O)NC(=O)N(c2ccc3c(c2)OCO3)C1=O
",2.0236,0.415249052,2.440053036,CCOC(=O)COc1ccccc1/C=C1/C(=O)NC(=O)N(c2ccc3c(c2)OCO3)C1=O,CCOC(=O)COc1c(/C=C2\C(N(C(NC2=O)=O)c2ccc3c(c2)OCO3)=O)cccc1,C1(=C\c2c(cccc2)OCC(OCC)=O)\C(N(c2cc3c(cc2)OCO3)C(NC1=O)=O)=O,CCOC(=O)COc1ccccc1C=C1C(=O)NC(=O)N(c2ccc3c(c2)OCO3)C1=O,CCOC(=O)COC1=CC=CC=C1/C=C1/C(=O)NC(=O)N(C2=CC=C3OCOC3=C2)C1=O,[CH3][CH2][O][C](=[O])[CH2][O][c]1[cH][cH][cH][cH][c]1/[CH]=[C]1/[C](=[O])[NH][C](=[O])[N]([c]2[cH][cH][c]3[c]([cH]2)[O][CH2][O]3)[C]1=[O],CCOC=OCOc1ccccc1/C=C1/C=ONC=ONc2ccc3cc2OCO3C1=O,CCOC(=O)COc1ccccc1/C=C1/C(=O)NC(=O)N(c2ccc3c(c2)OCO3)C1=O
"Cc1cc(C(=O)NNC(=O)c2cccc3ccccc23)c(C)o1
",3.12444,0.705113871,1.979837998,Cc1cc(C(=O)NNC(=O)c2cccc3ccccc23)c(C)o1,Cc1c(C(NNC(c2cccc3ccccc32)=O)=O)cc(C)o1,c12ccccc1c(ccc2)C(=O)NNC(=O)c1c(C)oc(C)c1,Cc1cc(C(=O)NNC(=O)c2cccc3ccccc23)c(C)o1,CC1=CC(C(=O)NNC(=O)C2=CC=CC3=CC=CC=C23)=C(C)O1,[CH3][c]1[cH][c]([C](=[O])[NH][NH][C](=[O])[c]2[cH][cH][cH][c]3[cH][cH][cH][cH][c]23)[c]([CH3])[o]1,Cc1ccC=ONNC=Oc2cccc3ccccc23cCo1,Cc1cc(C(=O)NNC(=O)c2cccc3ccccc23)c(C)o1
"COc1ccc(-c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1OC
",4.6104,0.65468547,1.892527203,COc1ccc(-c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1OC,c1c(c(OC)cc(c1)-c1csc(n1)NC(Nc1ccc(F)cc1)=O)OC,s1cc(nc1NC(=O)Nc1ccc(F)cc1)-c1cc(OC)c(cc1)OC,COc1ccc(-c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1OC,COC1=CC=C(C2=CSC(NC(=O)NC3=CC=C(F)C=C3)=N2)C=C1OC,[CH3][O][c]1[cH][cH][c](-[c]2[cH][s][c]([NH][C](=[O])[NH][c]3[cH][cH][c]([F])[cH][cH]3)[n]2)[cH][c]1[O][CH3],COc1ccc-c2cscNC=ONc3cccFcc3n2cc1OC,COc1ccc(-c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1OC
"Cc1ccc(C)c(S(=O)(=O)N2CCN([C@H](C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1
",2.88174,0.563796444,2.88994362,Cc1ccc(C)c(S(=O)(=O)N2CCN([C@H](C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1,c1c(c(cc(C)c1)S(=O)(=O)N1CCN(CC1)[C@@H](c1nc(Nc2ccccc2)nc(N)n1)C)C,C1N([C@@H](c2nc(N)nc(n2)Nc2ccccc2)C)CCN(C1)S(=O)(c1cc(C)ccc1C)=O,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1,CC1=CC=C(C)C(S(=O)(=O)N2CCN([C@H](C)C3=NC(N)=NC(NC4=CC=CC=C4)=N3)CC2)=C1,[CH3][c]1[cH][cH][c]([CH3])[c]([S](=[O])(=[O])[N]2[CH2][CH2][N]([C@H]([CH3])[c]3[n][c]([NH2])[n][c]([NH][c]4[cH][cH][cH][cH][cH]4)[n]3)[CH2][CH2]2)[cH]1,Cc1cccCcS=O=ON2CCN[C@H]Cc3ncNncNc4ccccc4n3CC2c1,Cc1ccc(C)c(S(=O)(=O)N2CCN([C@H](C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1
"Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C
",2.14946,0.716366782,2.713192081,Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C,n1nn(c(CSCc2n(c(nn2)C)C)n1)-c1c(C)cccc1C,Cc1cccc(C)c1-n1c(nnn1)CSCc1n(c(nn1)C)C,Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C,CC1=CC=CC(C)=C1N1N=NN=C1CSCC1=NN=C(C)N1C,[CH3][c]1[cH][cH][cH][c]([CH3])[c]1-[n]1[n][n][n][c]1[CH2][S][CH2][c]1[n][n][c]([CH3])[n]1[CH3],Cc1ccccCc1-n1nnnc1CSCc1nncCn1C,Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C
"COc1cccc(C(=O)N[C@@](C)(C(N)=O)c2cccc(Cl)c2)c1
",2.4791,0.881415301,2.540491196,COc1cccc(C(=O)N[C@@](C)(C(N)=O)c2cccc(Cl)c2)c1,O=C(N)[C@@](C)(c1cccc(c1)Cl)NC(=O)c1cccc(c1)OC,C[C@](NC(c1cccc(OC)c1)=O)(C(N)=O)c1cccc(Cl)c1,COc1cccc(C(=O)NC(C)(C(N)=O)c2cccc(Cl)c2)c1,COC1=CC=CC(C(=O)N[C@@](C)(C(N)=O)C2=CC=CC(Cl)=C2)=C1,[CH3][O][c]1[cH][cH][cH][c]([C](=[O])[NH][C@@]([CH3])([C]([NH2])=[O])[c]2[cH][cH][cH][c]([Cl])[cH]2)[cH]1,COc1ccccC=ON[C@@]CCN=Oc2ccccClc2c1,COc1cccc(C(=O)N[C@@](C)(C(N)=O)c2cccc(Cl)c2)c1
"C[C@H](CCO)[NH2+][C@H]1CCc2c(Br)cccc21
",1.7707,0.875268183,4.353876366,C[C@H](CCO)[NH2+][C@H]1CCc2c(Br)cccc21,c12cccc(Br)c1CC[C@@H]2[NH2+][C@@H](CCO)C,C1[C@@H](c2cccc(c2C1)Br)[NH2+][C@@H](CCO)C,CC(CCO)[NH2+]C1CCc2c(Br)cccc21,C[C@H](CCO)[NH2+][C@H]1CCC2=C(Br)C=CC=C21,[CH3][C@H]([CH2][CH2][OH])[NH2+][C@H]1[CH2][CH2][c]2[c]([Br])[cH][cH][cH][c]21,C[C@H]CCO[NH2+][C@H]1CCc2cBrcccc21,C[C@H](CCO)[NH2+][C@H]1CCc2c(Br)cccc21
"CCc1ccsc1-c1cnc(C[NH3+])o1
",1.7074,0.842823682,3.587341355,CCc1ccsc1-c1cnc(C[NH3+])o1,c1(-c2cnc(C[NH3+])o2)sccc1CC,[NH3+]Cc1oc(cn1)-c1sccc1CC,CCc1ccsc1-c1cnc(C[NH3+])o1,CCC1=C(C2=CN=C(C[NH3+])O2)SC=C1,[CH3][CH2][c]1[cH][cH][s][c]1-[c]1[cH][n][c]([CH2][NH3+])[o]1,CCc1ccsc1-c1cncC[NH3+]o1,CCc1ccsc1-c1cnc(C[NH3+])o1
"NC(=O)C1(N2CCCC2)CC[NH2+]CC1
",-1.3365,0.609643496,4.039013278,NC(=O)C1(N2CCCC2)CC[NH2+]CC1,[NH2+]1CCC(CC1)(C(N)=O)N1CCCC1,C(N)(=O)C1(CC[NH2+]CC1)N1CCCC1,NC(=O)C1(N2CCCC2)CC[NH2+]CC1,NC(=O)C1(N2CCCC2)CC[NH2+]CC1,[NH2][C](=[O])[C]1([N]2[CH2][CH2][CH2][CH2]2)[CH2][CH2][NH2+][CH2][CH2]1,NC=OC1N2CCCC2CC[NH2+]CC1,NC(=O)C1(N2CCCC2)CC[NH2+]CC1
"CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H](C(=O)[O-])[C@@H]1C
",-1.3701,0.697197976,4.816473423,CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H](C(=O)[O-])[C@@H]1C,CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@@H]([C@@H]1C)C(=O)[O-],[O-]C([C@H]1CCN(C(=O)[C@@H](CC(C)C)[NH3+])[C@H]1C)=O,CC(C)CC([NH3+])C(=O)N1CCC(C(=O)[O-])C1C,CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H](C(=O)[O-])[C@@H]1C,[CH3][CH]([CH3])[CH2][C@@H]([NH3+])[C](=[O])[N]1[CH2][CH2][C@H]([C](=[O])[O-])[C@@H]1[CH3],CCCC[C@@H][NH3+]C=ON1CC[C@H]C=O[O-][C@@H]1C,CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H](C(=O)[O-])[C@@H]1C
"CC[C@H](C)Cn1c(CCCl)nc2c(C)nn(C)c21
",2.90562,0.775405632,3.405188513,CC[C@H](C)Cn1c(CCCl)nc2c(C)nn(C)c21,c1(nn(C)c2c1nc(CCCl)n2C[C@@H](C)CC)C,c12n(c(nc2c(nn1C)C)CCCl)C[C@H](CC)C,CCC(C)Cn1c(CCCl)nc2c(C)nn(C)c21,CC[C@H](C)CN1C(CCCl)=NC2=C1N(C)N=C2C,[CH3][CH2][C@H]([CH3])[CH2][n]1[c]([CH2][CH2][Cl])[n][c]2[c]([CH3])[n][n]([CH3])[c]21,CC[C@H]CCn1cCCClnc2cCnnCc12,CC[C@H](C)Cn1c(CCCl)nc2c(C)nn(C)c21
"Cc1csc([C@H](C)NC(=O)CCC[NH+]2CCCCC2)n1
",1.47772,0.843309816,4.190337895,Cc1csc([C@H](C)NC(=O)CCC[NH+]2CCCCC2)n1,C1CCCC[NH+]1CCCC(=O)N[C@@H](C)c1nc(cs1)C,s1c(nc(c1)C)[C@@H](NC(=O)CCC[NH+]1CCCCC1)C,Cc1csc(C(C)NC(=O)CCC[NH+]2CCCCC2)n1,CC1=CSC([C@H](C)NC(=O)CCC[NH+]2CCCCC2)=N1,[CH3][c]1[cH][s][c]([C@H]([CH3])[NH][C](=[O])[CH2][CH2][CH2][NH+]2[CH2][CH2][CH2][CH2][CH2]2)[n]1,Cc1csc[C@H]CNC=OCCC[NH+]2CCCCC2n1,Cc1csc([C@H](C)NC(=O)CCC[NH+]2CCCCC2)n1
"CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C
",1.0833,0.504769471,2.654080568,CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C,N(C(=O)CC)N/C(=C/C(=O)NCC(C)(C)C)C,CC(C)(CNC(/C=C(\C)NNC(=O)CC)=O)C,CCC(=O)NNC(C)=CC(=O)NCC(C)(C)C,CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C,[CH3][CH2][C](=[O])[NH][NH]/[C]([CH3])=[CH]/[C](=[O])[NH][CH2][C]([CH3])([CH3])[CH3],CCC=ONN/CC=C/C=ONCCCCC,CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C
"CCC(=O)N1CCC([NH+](C)Cc2ccc(SC)c(OC)c2)CC1
",1.8328,0.809845831,3.813848373,CCC(=O)N1CCC([NH+](C)Cc2ccc(SC)c(OC)c2)CC1,c1c(c(cc(c1)C[NH+](C)C1CCN(CC1)C(CC)=O)OC)SC,C[NH+](C1CCN(CC1)C(=O)CC)Cc1ccc(c(OC)c1)SC,CCC(=O)N1CCC([NH+](C)Cc2ccc(SC)c(OC)c2)CC1,CCC(=O)N1CCC([NH+](C)CC2=CC=C(SC)C(OC)=C2)CC1,[CH3][CH2][C](=[O])[N]1[CH2][CH2][CH]([NH+]([CH3])[CH2][c]2[cH][cH][c]([S][CH3])[c]([O][CH3])[cH]2)[CH2][CH2]1,CCC=ON1CCC[NH+]CCc2cccSCcOCc2CC1,CCC(=O)N1CCC([NH+](C)Cc2ccc(SC)c(OC)c2)CC1
"Clc1ccc(CNc2ncccc2Cl)cn1
",3.3955,0.835934869,2.072592288,Clc1ccc(CNc2ncccc2Cl)cn1,c1ccc(c(n1)NCc1ccc(Cl)nc1)Cl,c1c(CNc2ncccc2Cl)ccc(Cl)n1,Clc1ccc(CNc2ncccc2Cl)cn1,ClC1=CC=C(CNC2=NC=CC=C2Cl)C=N1,[Cl][c]1[cH][cH][c]([CH2][NH][c]2[n][cH][cH][cH][c]2[Cl])[cH][n]1,Clc1cccCNc2ncccc2Clcn1,Clc1ccc(CNc2ncccc2Cl)cn1
"C[C@H](c1nc(C(C)(C)C)no1)[S@](=O)Cc1ncn(-c2ccccc2)n1
",2.9577,0.689362992,3.825528798,C[C@H](c1nc(C(C)(C)C)no1)[S@](=O)Cc1ncn(-c2ccccc2)n1,n1c(C[S@]([C@H](C)c2nc(C(C)(C)C)no2)=O)nn(c1)-c1ccccc1,c1cc(ccc1)-n1cnc(n1)C[S@]([C@@H](c1onc(n1)C(C)(C)C)C)=O,CC(c1nc(C(C)(C)C)no1)S(=O)Cc1ncn(-c2ccccc2)n1,C[C@H](C1=NC(C(C)(C)C)=NO1)[S@](=O)CC1=NN(C2=CC=CC=C2)C=N1,[CH3][C@H]([c]1[n][c]([C]([CH3])([CH3])[CH3])[n][o]1)[S@](=[O])[CH2][c]1[n][cH][n](-[c]2[cH][cH][cH][cH][cH]2)[n]1,C[C@H]c1ncCCCCno1[S@]=OCc1ncn-c2ccccc2n1,C[C@H](c1nc(C(C)(C)C)no1)[S@](=O)Cc1ncn(-c2ccccc2)n1
"Cn1cnn(C[NH+](Cc2ccc(F)cc2)C2CC2)c1=S
",1.29519,0.850965805,4.158604306,Cn1cnn(C[NH+](Cc2ccc(F)cc2)C2CC2)c1=S,S=c1n(C[NH+](Cc2ccc(cc2)F)C2CC2)ncn1C,c1c(ccc(c1)C[NH+](C1CC1)Cn1ncn(C)c1=S)F,Cn1cnn(C[NH+](Cc2ccc(F)cc2)C2CC2)c1=S,CN1C=NN(C[NH+](CC2=CC=C(F)C=C2)C2CC2)C1=S,[CH3][n]1[cH][n][n]([CH2][NH+]([CH2][c]2[cH][cH][c]([F])[cH][cH]2)[CH]2[CH2][CH2]2)[c]1=[S],Cn1cnnC[NH+]Cc2cccFcc2C2CC2c1=S,Cn1cnn(C[NH+](Cc2ccc(F)cc2)C2CC2)c1=S
"C#CC(C)(C)NC[C@H]1CN(C)CCO1
",0.3184,0.673008013,3.522841956,C#CC(C)(C)NC[C@H]1CN(C)CCO1,C(NC(C)(C)C#C)[C@@H]1OCCN(C)C1,[C@H]1(CNC(C#C)(C)C)CN(CCO1)C,C#CC(C)(C)NCC1CN(C)CCO1,C#CC(C)(C)NC[C@H]1CN(C)CCO1,[CH]#[C][C]([CH3])([CH3])[NH][CH2][C@H]1[CH2][N]([CH3])[CH2][CH2][O]1,C#CCCCNC[C@H]1CNCCCO1,C#CC(C)(C)NC[C@H]1CN(C)CCO1
"C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2
",1.0165,0.896692573,2.927401174,C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2,C[C@@H](c1ccc2c(OCO2)c1)NC([C@H]1CCCN1S(C)(=O)=O)=O,c1c2OCOc2ccc1[C@@H](NC(=O)[C@@H]1N(S(=O)(C)=O)CCC1)C,CC(NC(=O)C1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2,C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)C1=CC=C2OCOC2=C1,[CH3][C@H]([NH][C](=[O])[C@H]1[CH2][CH2][CH2][N]1[S]([CH3])(=[O])=[O])[c]1[cH][cH][c]2[c]([cH]1)[O][CH2][O]2,C[C@H]NC=O[C@H]1CCCN1SC=O=Oc1ccc2cc1OCO2,C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2
"O=C(Nc1ccc2ncccc2c1)C(=O)NC1CCC(O)CC1
",1.593,0.740871625,2.142018095,O=C(Nc1ccc2ncccc2c1)C(=O)NC1CCC(O)CC1,c1(cc2cccnc2cc1)NC(C(=O)NC1CCC(O)CC1)=O,N(C(=O)C(NC1CCC(CC1)O)=O)c1cc2cccnc2cc1,O=C(Nc1ccc2ncccc2c1)C(=O)NC1CCC(O)CC1,O=C(NC1=CC=C2N=CC=CC2=C1)C(=O)NC1CCC(O)CC1,[O]=[C]([NH][c]1[cH][cH][c]2[n][cH][cH][cH][c]2[cH]1)[C](=[O])[NH][CH]1[CH2][CH2][CH]([OH])[CH2][CH2]1,O=CNc1ccc2ncccc2c1C=ONC1CCCOCC1,O=C(Nc1ccc2ncccc2c1)C(=O)NC1CCC(O)CC1
"CC(C)[C@H]([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)c1cccnc1
",2.9892,0.880768661,3.570548956,CC(C)[C@H]([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)c1cccnc1,CC(OC(=O)N1CCC(C[NH2+][C@@H](C(C)C)c2cccnc2)CC1)(C)C,C(OC(C)(C)C)(=O)N1CCC(C[NH2+][C@@H](C(C)C)c2cnccc2)CC1,CC(C)C([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)c1cccnc1,CC(C)[C@H]([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)C1=CC=CN=C1,[CH3][CH]([CH3])[C@H]([NH2+][CH2][CH]1[CH2][CH2][N]([C](=[O])[O][C]([CH3])([CH3])[CH3])[CH2][CH2]1)[c]1[cH][cH][cH][n][cH]1,CCC[C@H][NH2+]CC1CCNC=OOCCCCCC1c1cccnc1,CC(C)[C@H]([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)c1cccnc1
"CCC[C@H](C)NC(=O)C[NH2+]Cc1cscc1C
",1.42472,0.768224349,4.117593875,CCC[C@H](C)NC(=O)C[NH2+]Cc1cscc1C,C(C(=O)N[C@@H](C)CCC)[NH2+]Cc1c(C)csc1,c1(c(csc1)C)C[NH2+]CC(=O)N[C@@H](C)CCC,CCCC(C)NC(=O)C[NH2+]Cc1cscc1C,CCC[C@H](C)NC(=O)C[NH2+]CC1=CSC=C1C,[CH3][CH2][CH2][C@H]([CH3])[NH][C](=[O])[CH2][NH2+][CH2][c]1[cH][s][cH][c]1[CH3],CCC[C@H]CNC=OC[NH2+]Cc1cscc1C,CCC[C@H](C)NC(=O)C[NH2+]Cc1cscc1C
"CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1
",2.10868,0.889262723,2.381797213,CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1,s1c2CCCCc2c(C#N)c1NC(C1CCN(S(C)(=O)=O)CC1)=O,c12c(c(C#N)c(NC(=O)C3CCN(S(C)(=O)=O)CC3)s2)CCCC1,CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1,CS(=O)(=O)N1CCC(C(=O)NC2=C(C#N)C3=C(CCCC3)S2)CC1,[CH3][S](=[O])(=[O])[N]1[CH2][CH2][CH]([C](=[O])[NH][c]2[s][c]3[c]([c]2[C]#[N])[CH2][CH2][CH2][CH2]3)[CH2][CH2]1,CS=O=ON1CCCC=ONc2sc3cc2C#NCCCC3CC1,CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1
"O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccccc1)NC[C@H]1CCCO1
",1.7597,0.66562142,2.75186754,O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccccc1)NC[C@H]1CCCO1,C(N(c1ccccc1)C(Cn1nnc2c1cccc2)=O)C(=O)NC[C@@H]1OCCC1,N(C(CN(c1ccccc1)C(=O)Cn1c2c(nn1)cccc2)=O)C[C@@H]1OCCC1,O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccccc1)NCC1CCCO1,O=C(CN(C(=O)CN1N=NC2=CC=CC=C21)C1=CC=CC=C1)NC[C@H]1CCCO1,[O]=[C]([CH2][N]([C](=[O])[CH2][n]1[n][n][c]2[cH][cH][cH][cH][c]21)[c]1[cH][cH][cH][cH][cH]1)[NH][CH2][C@H]1[CH2][CH2][CH2][O]1,O=CCNC=OCn1nnc2ccccc12c1ccccc1NC[C@H]1CCCO1,O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccccc1)NC[C@H]1CCCO1
"O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1
",2.2688,0.765998658,2.455252873,O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,O=C1N(CCCN1)c1cccc(NC(C(N2Cc3c(cc(cc3)F)CC2)=O)=O)c1,c1c(cc(NC(C(=O)N2CCc3c(ccc(F)c3)C2)=O)cc1)N1C(=O)NCCC1,O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,O=C(NC1=CC=CC(N2CCCNC2=O)=C1)C(=O)N1CCC2=CC(F)=CC=C2C1,[O]=[C]([NH][c]1[cH][cH][cH][c]([N]2[CH2][CH2][CH2][NH][C]2=[O])[cH]1)[C](=[O])[N]1[CH2][CH2][c]2[cH][c]([F])[cH][cH][c]2[CH2]1,O=CNc1ccccN2CCCNC2=Oc1C=ON1CCc2ccFccc2C1,O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1
